AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,LUMINOSITY,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,RAIN_INTENSITY,record_date_year,record_date_month,record_date_day,record_date_hour,day_of_week,AVERAGE_SPEED_DIFF,DEW_POINT,TEMP_MINUS_DP,DEW_POINT_BIN,hora_de_ponta,tipo_hora_de_ponta,is_holiday,is_event_day,supermarket_peak_level,periodo_aulas,fim_de_semana,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,congestion_ratio
38.2,13.5,88.4,2,31.0,1013.0,38.0,3.0,1,0,2018,9,1,15,5,1,15.0,16.0,3,0,0,0,0,2,0,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.15271493212496928
39.6,17.2,83.3,2,21.0,1022.0,73.0,3.0,2,0,2019,8,11,12,6,2,16.0,5.0,4,0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.2064825930347361
45.9,0.0,72.7,2,17.0,1016.0,100.0,8.0,0,0,2019,9,1,9,6,0,17.0,0.0,4,1,2,0,1,0,0,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.0
35.3,111.6,75.3,0,17.0,1017.0,88.0,6.0,0,0,2019,6,29,22,5,3,15.0,2.0,3,0,0,0,0,0,0,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,1.4820717131277281
49.4,47.2,68.1,2,12.0,1012.0,81.0,2.0,1,0,2019,4,1,7,0,4,8.8,3.2,2,1,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.6930983847181631
43.1,0.0,71.4,0,17.0,1018.0,93.0,1.0,2,0,2019,6,2,21,6,0,15.8,1.2,4,0,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0
39.0,0.0,74.9,0,16.0,1019.0,82.0,3.0,0,0,2019,6,16,21,6,0,12.9,3.1,3,0,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.0
38.1,21.0,93.8,0,13.0,1020.0,87.0,7.0,3,0,2019,2,9,19,5,2,10.9,2.1,3,1,2,0,0,2,1,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001,0.2238805970125386
39.6,36.8,89.1,2,17.0,1019.0,82.0,3.0,2,0,2018,8,23,12,3,2,13.9,3.1,3,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.4130190796811109
37.0,40.9,90.6,2,22.0,1021.0,73.0,3.0,1,0,2018,9,21,14,4,2,16.9,5.1,4,0,0,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,0.45143487858221376
43.7,0.0,82.0,0,6.0,1009.0,81.0,5.0,1,0,2018,10,28,3,6,0,3.0,3.0,1,0,0,0,1,0,1,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.0
46.0,82.3,68.6,2,9.0,1015.0,87.0,3.0,0,0,2019,5,20,7,0,4,6.9,2.1,2,1,1,0,0,0,1,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,-0.8660254037844387,1.1997084547930073
41.5,0.0,76.3,0,15.0,1013.0,58.0,5.0,1,0,2019,4,21,4,6,0,6.8,8.2,2,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.0
41.6,14.4,89.2,0,22.0,1016.0,78.0,1.0,1,0,2018,8,3,21,4,1,18.0,4.0,4,0,0,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.16143497757666553
45.1,0.0,83.3,0,9.0,1013.0,70.0,3.0,2,0,2018,10,28,21,6,0,3.8,5.2,1,0,0,0,1,0,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,0.0
38.4,0.0,99.2,0,14.0,1019.0,93.0,9.0,3,0,2019,3,3,20,6,0,12.9,1.1,3,1,1,0,0,0,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.0
34.0,191.1,89.7,2,22.0,1022.0,68.0,6.0,2,0,2019,8,12,14,0,3,15.8,6.2,4,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8660254037844385,-0.5000000000000004,2.1304347825849446
37.3,22.1,90.3,2,25.0,1018.0,33.0,2.0,1,0,2018,10,4,13,3,2,7.6,17.4,2,0,0,0,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,0.24473975636495307
42.7,2.8,83.5,0,15.0,1019.0,93.0,2.0,1,0,2018,8,12,0,6,0,13.9,1.1,3,0,0,0,0,0,0,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.03353293413133493
44.7,2.1,85.7,0,10.0,998.0,93.0,5.0,0,1,2018,10,30,2,1,0,8.9,1.1,2,0,0,0,0,0,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.024504084013716405
37.2,45.7,83.4,2,12.0,1033.0,82.0,1.0,1,0,2018,12,8,12,5,2,9.0,3.0,2,0,0,1,0,1,1,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0,0.5479616306888734
39.5,2.8,89.7,0,4.0,1007.0,100.0,0.0,3,0,2019,2,7,23,3,1,4.0,0.0,1,0,0,0,0,0,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.03121516164959626
31.4,16.9,99.4,2,12.0,1023.0,66.0,3.0,1,0,2019,2,20,12,2,1,5.8,6.2,2,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.1700201207226356
37.8,4.3,87.0,1,17.0,1013.0,100.0,5.0,0,1,2019,6,18,20,1,0,17.0,0.0,4,1,1,0,0,2,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.04942528735575373
38.4,111.9,86.7,2,16.0,1017.0,100.0,2.0,0,0,2019,7,18,8,3,4,16.0,0.0,4,1,2,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.2906574394314803
35.9,35.1,91.3,2,26.0,1016.0,42.0,5.0,0,0,2019,9,2,12,0,2,12.1,13.9,3,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3844468784185712
43.1,23.9,81.9,2,19.0,1017.0,77.0,6.0,0,0,2019,8,18,19,6,2,14.9,4.1,3,1,2,0,0,1,0,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.29181929181572863
34.2,17.7,82.1,2,23.0,1015.0,73.0,5.0,2,0,2019,7,4,12,3,1,17.9,5.1,4,0,0,0,0,1,0,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.21559074299371997
38.5,22.9,90.5,2,22.0,1023.0,69.0,3.0,1,0,2018,9,23,14,6,1,16.0,6.0,4,0,0,0,0,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.25303867403035313
31.7,13.3,83.0,2,17.0,1022.0,72.0,1.0,0,0,2019,4,28,10,6,1,11.9,5.1,3,0,0,0,0,1,1,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.16024096385349107
41.4,0.0,89.1,0,14.0,1024.0,71.0,1.0,1,0,2019,2,26,23,1,0,8.8,5.2,2,0,0,0,1,0,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.0
44.5,3.0,85.0,0,16.0,1017.0,100.0,4.0,0,0,2018,9,15,5,5,0,16.0,0.0,4,0,0,0,0,0,1,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.0352941176466436
42.5,3.4,83.4,0,17.0,1015.0,93.0,1.0,2,0,2018,9,5,22,2,0,15.8,1.2,4,0,0,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.04076738609063828
34.6,23.4,77.9,2,14.0,1017.0,71.0,3.0,2,0,2019,5,18,11,5,2,8.8,5.2,2,0,0,0,1,1,1,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.30038510911039296
43.9,10.5,72.8,2,22.0,1014.0,88.0,2.0,2,0,2019,8,26,19,0,2,19.9,2.1,4,1,2,0,0,2,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.14423076922878802
38.1,55.6,89.4,2,21.0,1016.0,69.0,1.0,2,0,2018,9,8,18,5,2,15.1,5.9,4,1,2,0,0,2,0,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.6219239373532223
45.9,0.0,80.6,0,18.0,1018.0,68.0,4.0,0,0,2019,9,5,5,3,0,12.0,6.0,3,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,0.0
45.1,7.7,86.0,0,13.0,1012.0,76.0,6.0,3,0,2018,10,15,0,0,1,8.9,4.1,2,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,-0.8660254037844386,0.5000000000000001,0.08953488371988913
46.0,4.5,82.6,0,12.0,1016.0,100.0,0.0,1,0,2018,10,5,23,4,1,12.0,0.0,3,0,0,1,0,0,1,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001,0.05447941888553899
37.3,19.5,97.7,2,14.0,1023.0,67.0,5.0,2,0,2019,2,8,14,4,2,8.0,6.0,2,0,0,0,0,1,1,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,0.19959058341658556
44.5,75.8,90.2,1,14.0,1029.0,62.0,2.0,1,0,2019,2,12,18,1,3,6.8,7.2,2,1,2,0,0,2,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.8403547671747188
41.2,0.0,88.6,0,19.0,1017.0,82.0,1.0,4,0,2018,8,6,23,0,0,15.8,3.2,4,0,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.0
43.7,3.1,73.7,0,12.0,1023.0,71.0,4.0,3,0,2018,11,27,21,1,0,6.9,5.1,2,0,0,0,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.04206241519617283
42.0,45.3,89.4,1,14.0,1027.0,87.0,2.0,2,0,2019,3,1,18,4,3,11.9,2.1,3,1,2,0,0,2,1,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.5067114093903051
38.1,19.0,78.4,2,20.0,1012.0,88.0,4.0,3,0,2018,9,3,13,0,1,17.9,2.1,4,0,0,0,1,1,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,0.242346938772419
46.4,7.1,83.4,2,17.0,1018.0,82.0,0.0,3,0,2018,7,29,7,6,1,13.9,3.1,3,1,1,0,0,0,0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,0.08513189448339169
37.1,13.3,90.1,2,16.0,1021.0,88.0,1.0,1,0,2018,8,29,9,2,1,14.0,2.0,3,1,2,0,0,1,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.1476137624844882
43.6,8.0,85.7,0,12.0,1021.0,100.0,1.0,3,0,2018,11,3,21,5,1,12.0,0.0,3,0,0,0,0,0,1,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,0.0933488914808244
41.9,0.0,79.8,0,19.0,1014.0,94.0,3.0,3,0,2019,7,24,23,2,0,18.0,1.0,4,0,0,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0
44.4,4.2,79.4,2,17.0,1018.0,93.0,1.0,0,0,2019,9,15,7,6,1,15.8,1.2,4,1,1,0,1,0,0,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.05289672544013983
40.4,34.4,85.0,2,17.0,1014.0,93.0,3.0,0,0,2018,9,5,8,2,3,15.8,1.2,4,1,2,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.4047058823481799
43.8,10.6,75.1,0,13.0,1021.0,100.0,6.0,2,0,2019,9,28,4,5,1,13.0,0.0,3,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,0.14114513981170246
45.1,0.8,86.6,0,16.0,1011.0,100.0,0.0,2,0,2018,8,28,3,1,0,16.0,0.0,4,0,0,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,0.009237875288576931
43.3,24.6,81.3,2,26.0,1015.0,69.0,3.0,0,0,2019,9,1,14,6,2,19.8,6.2,4,0,0,0,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.3025830258265365
43.0,0.0,82.2,0,17.0,1017.0,93.0,3.0,3,0,2018,8,13,2,0,0,15.8,1.2,4,0,0,0,0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.8660254037844385,-0.5000000000000004,0.0
45.5,128.6,61.5,2,13.0,1013.0,82.0,1.0,0,0,2019,6,13,8,3,4,10.0,3.0,2,1,2,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,2.0910569105351047
38.6,42.7,78.0,2,18.0,1019.0,77.0,2.0,3,0,2019,6,21,10,4,3,13.9,4.1,3,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.547435897428879
40.9,2.5,66.6,0,10.0,1016.0,87.0,1.0,2,0,2019,5,18,3,5,0,7.9,2.1,2,0,0,0,1,0,1,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.03753753753697391
45.1,75.6,86.6,2,15.0,1014.0,93.0,2.0,3,0,2018,10,17,17,2,4,13.9,1.1,3,1,1,0,0,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.8729792147705199
40.3,56.4,82.9,2,22.0,1014.0,82.0,2.0,2,0,2019,8,25,14,6,3,18.8,3.2,4,0,0,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.6803377563247244
40.4,15.4,84.6,2,20.0,1013.0,83.0,3.0,3,0,2018,9,3,12,0,1,17.0,3.0,4,0,0,0,1,1,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,-1.0,-1.8369701987210297e-16,0.18203309692456227
42.6,52.1,88.3,2,24.0,1016.0,51.0,5.0,1,0,2018,8,17,16,4,3,13.2,10.8,3,0,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.5900339750782556
42.4,36.8,86.1,2,17.0,1004.0,48.0,3.0,1,0,2018,10,10,10,2,3,5.9,11.1,2,0,0,0,0,1,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.427409988380634
36.3,29.2,66.6,2,15.0,1016.0,62.0,4.0,2,0,2019,5,19,11,6,2,7.8,7.2,2,0,0,0,1,1,1,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.43843843843185526
34.9,27.0,75.3,0,17.0,1020.0,72.0,3.0,0,0,2019,5,26,0,6,2,11.9,5.1,3,0,0,0,0,0,1,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.358565737047031
35.1,6.7,86.3,0,18.0,1014.0,100.0,4.0,0,0,2019,7,10,4,2,0,18.0,0.0,4,0,0,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.0776361529539092
34.9,29.4,94.5,2,29.0,1021.0,33.0,2.0,1,0,2018,9,24,13,0,2,11.1,17.9,3,0,0,0,0,1,1,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-1.0,-1.8369701987210297e-16,0.3111111111078189
41.1,41.2,76.6,2,18.0,1018.0,42.0,5.0,0,0,2019,5,28,9,1,3,4.9,13.1,1,1,2,0,0,1,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.5378590078258766
34.4,2.6,87.2,0,6.0,1031.0,100.0,0.0,1,0,2019,2,28,4,3,0,6.0,0.0,2,0,0,0,0,0,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,0.029816513761125957
37.4,25.6,89.8,2,19.0,1018.0,77.0,2.0,2,0,2018,9,18,12,1,2,14.9,4.1,3,0,0,0,0,1,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.2850779509990526
35.5,30.5,106.9,2,22.0,1022.0,33.0,3.0,1,0,2019,2,26,15,1,2,5.0,17.0,1,0,0,0,1,0,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001,0.2853133769851701
39.3,0.0,70.8,0,8.0,1025.0,100.0,0.0,2,0,2018,11,30,22,4,0,8.0,0.0,2,0,0,0,0,0,1,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,0.0
36.6,15.8,83.8,1,11.0,1000.0,71.0,3.0,2,0,2019,4,23,19,1,2,5.9,5.1,2,1,2,0,0,2,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.18854415274238015
45.6,4.6,85.6,0,18.0,1021.0,100.0,3.0,3,0,2019,8,15,1,3,0,18.0,0.0,4,0,0,1,0,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.05373831775638156
42.7,0.0,83.8,0,9.0,1021.0,81.0,4.0,1,0,2018,11,14,3,2,0,5.9,3.1,2,0,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.0
41.5,75.8,86.6,2,23.0,1015.0,100.0,6.0,3,0,2019,7,19,17,4,4,23.0,0.0,4,1,1,0,0,2,0,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,0.8752886835926641
44.9,120.1,76.2,2,21.0,1014.0,88.0,2.0,0,0,2019,7,11,8,3,4,18.9,2.1,4,1,2,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,1.5761154855436204
36.7,106.7,85.5,2,23.0,1018.0,68.0,5.0,0,0,2019,8,19,14,0,3,16.8,6.2,4,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8660254037844385,-0.5000000000000004,1.247953216359673
46.4,78.9,66.9,2,14.0,1023.0,93.0,6.0,0,0,2018,12,3,8,0,4,12.9,1.1,3,1,2,0,0,1,1,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-2.4492935982947064e-16,1.0,1.179372197291788
47.1,5.3,76.0,0,16.0,1020.0,93.0,7.0,3,0,2019,9,24,1,1,1,14.9,1.1,3,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,0.06973684210434557
51.9,2.3,70.3,0,8.0,1020.0,100.0,3.0,1,0,2019,1,25,3,4,2,8.0,0.0,2,0,0,0,0,0,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,0.032716927453304165
46.5,3.3,78.4,0,12.0,1021.0,100.0,1.0,0,0,2019,9,25,4,2,0,12.0,0.0,3,0,0,0,1,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.042091836734156986
41.7,8.5,87.8,0,17.0,1015.0,100.0,3.0,0,0,2018,8,16,5,3,1,17.0,0.0,4,0,0,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.09681093393967186
35.1,3.7,83.3,0,17.0,1017.0,100.0,1.0,0,0,2019,7,18,0,3,0,17.0,0.0,4,0,0,0,0,0,0,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,0.044417767106309514
38.2,124.8,79.9,2,18.0,1019.0,100.0,2.0,0,1,2019,9,24,10,1,3,18.0,0.0,4,0,0,0,0,1,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,1.5619524405311394
42.4,4.0,78.5,0,11.0,1018.0,76.0,3.0,2,0,2019,4,25,21,3,1,6.9,4.1,2,0,0,1,0,0,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.050955414012089736
33.9,57.7,74.3,2,21.0,1022.0,64.0,4.0,0,0,2019,5,11,14,5,3,13.9,7.1,3,0,0,0,1,0,1,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7765814266382695
34.7,35.9,92.0,2,24.0,1017.0,57.0,4.0,1,0,2018,8,17,14,4,2,14.9,9.1,3,0,0,0,0,1,0,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844385,-0.5000000000000004,0.3902173913001063
33.4,70.4,79.5,2,14.0,1009.0,77.0,10.0,3,0,2019,6,6,11,3,3,10.0,4.0,2,0,0,0,1,0,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.8855345911838298
38.7,40.1,74.6,2,15.0,1032.0,82.0,1.0,2,0,2018,12,6,11,3,3,11.9,3.1,3,0,0,0,0,0,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.4492935982947064e-16,1.0,0.5375335120571376
38.8,76.4,79.4,2,14.0,1030.0,87.0,3.0,0,0,2018,12,7,16,4,3,11.9,2.1,3,0,0,0,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0,0.9622166246730199
40.5,20.9,71.1,0,15.0,1024.0,87.0,7.0,4,0,2018,12,3,0,0,0,12.8,2.2,3,0,0,0,0,0,1,0,0.0,1.0,0.0,1.0,-2.4492935982947064e-16,1.0,0.29395218002399504
42.3,0.6,83.4,0,17.0,1018.0,93.0,2.0,0,0,2019,9,16,2,0,0,15.8,1.2,4,0,0,0,1,0,0,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-1.0,-1.8369701987210297e-16,0.007194244604230284
40.6,77.4,81.6,2,24.0,1018.0,50.0,2.0,0,0,2019,8,21,11,2,4,12.9,11.1,3,0,0,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.9485294117530818
37.8,33.6,83.6,2,12.0,1011.0,82.0,2.0,0,2,2018,11,8,15,3,2,9.0,3.0,2,0,0,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,0.40191387559327857
39.8,15.2,89.6,2,19.0,1018.0,83.0,4.0,2,0,2018,8,12,12,6,1,16.0,3.0,4,0,0,0,0,1,0,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844385,-0.5000000000000004,0.1696428571409638
45.4,18.4,76.8,0,26.0,1016.0,47.0,2.0,0,0,2019,8,22,20,3,2,13.8,12.2,3,1,1,0,0,2,0,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,0.23958333333021373
49.4,2.3,77.4,0,16.0,1019.0,93.0,2.0,2,0,2019,9,22,21,6,0,14.9,1.1,3,0,0,0,1,0,0,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,0.029715762273517878
45.0,2.3,65.2,0,16.0,1016.0,93.0,1.0,2,0,2019,6,27,1,3,0,14.9,1.1,3,0,0,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.03527607361909085
41.6,0.0,77.3,0,8.0,1032.0,100.0,0.0,1,0,2018,12,9,4,6,0,8.0,0.0,2,0,0,0,0,0,1,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-2.4492935982947064e-16,1.0,0.0
38.4,75.5,93.4,2,22.0,1017.0,88.0,4.0,3,0,2019,7,23,16,1,3,19.9,2.1,4,0,0,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,0.8083511777215379
